X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,CLASS,TOTACRE,TYPE,DEVELOP,MNGTAGCY,LAT,LON,POINT_X,POINT_Y,SOURCEGLOBALID,SOURCECREATIONDATE,SOURCECREATOR,SOURCEEDITDATE,SOURCEEDITOR,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID
-8932502.97159999,2973492.919,507,0131330360090,313350,Miami River Rapids,2900 NW S River Dr,Miami,33125,305-960-2946, ,Mini Park,1,Local,Undeveloped,Miami,25.79322,-80.24204,905558.637703996,531252.689504907,003CC83A-7C08-4B7A-8B93-DBEF73F72475,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:33+00,PROSM,2024/03/05 07:28:31+00,dd35bb33-3351-4a38-b496-ceee50e217e9
-8935692.60679999,2960346.7105,508,0351050080290,430,Solano Prado,9400 Old Cutler Ln,Coral Gables,33156,305-460-5620,305-460-5620,Neighborhood Park,1,Local,Undeveloped,Coral Gables,25.68684,-80.27069,899928.827769414,492277.820932493,3603B3C6-602C-4965-9A3A-5A9C4D72DA02,2021/10/21 15:23:25+00,CoralGablesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:25+00,PROSM,2024/03/05 07:28:17+00,6f08e3a4-25e8-445a-97cc-aeb34e1bdea9
-8938114.10719999,2963024.7589,509,0940250630030,402550,Marshall Williamson Park,6121 SW 68th St,South Miami,33143,305-668-3876, ,Community/Neighborhood,3,Local,Fully Developed,South Miami,25.70852,-80.29244,889138.330649663,500375.877570987,7E546CE7-68F6-4F15-8551-C7C561A0594E,2021/10/21 15:23:25+00,SouthMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:33+00,PROSM,2024/03/05 07:28:32+00,c3f4cc4f-1edf-43dd-9200-a9e5b13890d7
-8930219.15459999,2972012.7058,510,0131350161440, ,Grove Mini Park,NW 15th Ave & NW 8th St,Miami,33125,305-416-1300,,Open Space,0.46494,Mini Park,Playground,Miami,25.78124,-80.22152,912334.936487328,526940.36807707,1B836835-F0B8-4F84-B817-1E4B9904DE17,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:12+00,PROSM,2024/03/05 07:27:56+00,31d8c607-c7c8-4037-b1cd-ff1ff0fc2810
-8929381.10499999,2976705.9783,511,0131230112030,312350,Crestwood Park,NW 48th St & NW 11th Ave,Miami,33127,305-960-2946, ,Mini Park,1,Local,Fully Developed,Miami,25.8192,-80.21399,914729.943508327,540751.449706823,39D648EA-542D-4C2B-BAEE-4F5718DACDE0,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:35+00,PROSM,2024/03/05 07:28:34+00,891ad523-bd8e-46ff-a14e-12b7fecbfc55
-8939632.55789999,2989463.974,512,3220130042440,201303,ML Tax Dist.- (p-57),6402 Turkey Run Ter,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.92232,-80.30608,884237.039271161,578062.029284991,7F61238F-8AA4-4BA6-900C-DED6111A1B25,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:26+00,PROSM,2024/03/05 07:28:19+00,8d60df62-6251-4609-9bdb-1973ec5aaecf
-8927873.04779999,2977281.915,513,0131240132930,312450,Buena Vista Park,232 NW 53rd St,Miami,33127,305-795-2334,NATASHA JENKINS,Community/Neighborhood,1,Local,Fully Developed,Miami,25.82386,-80.20045,919176.258762661,542471.03878732,BB2BD484-421A-43B2-A5DB-B209F5097FD3,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:14+00,PROSM,2024/03/05 07:28:00+00,feaa9729-0164-47b5-b4c2-629e605176e9
-8940150.73339999,2986723.677,514,3220230060750,202312,ML Tax Dist..- (p-27),6786 Crooked Palm Ter,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90018,-80.31074,882749.387718912,570006.112654075,B5C578A5-5745-47C8-BD82-9A7EAE5C44C6,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:30+00,PROSM,2024/03/05 07:28:27+00,2bd561f3-a99d-4a0f-8a2f-ec0ba2cf394f
-8946397.49159999,2969625.5508,515,2540050010632,400551,"Jose ""Lolo"" Villalobos Dominoes Park",10620 SW 7th Ter,Sweetwater,33174,305-551-4774, ,Metropolitan Park,1,Local,Fully Developed,Sweetwater,25.76193,-80.36685,864543.851295412,519665.300278157,6BE6C27F-C016-449F-B628-65BEC4C50BD8,2021/10/21 15:23:25+00,SweetwaterPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:31+00,PROSM,2024/03/05 07:28:27+00,0f338796-d40c-4dd3-9fd9-f04867551dfe
-8930211.45249999,2972358.2516,516, ,ITD38,Grove Park (Median Strip),NW S River Dr & NW 16th Ave,Miami,33125,305-960-2946, ,Mini Park,0,Local,Undeveloped,Miami,25.78404,-80.22145,912351.700233329,527956.418210319,A458F9D4-86A9-4916-9179-83A0C8B4773E,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:45+00,PROSM,2024/03/05 07:28:49+00,cedb4ac8-c016-4285-aca8-05dc3d36589c
-8918975.85889999,2982766.656,517,0232020040010,320252,North Shore Open Space Park,79th St / Collins Ave,Miami Beach,33141,305-673-7720,305-673-7730,Metropolitan Park,26,Area-Wide,Fully Developed,Miami Beach,25.8682,-80.12052,945360.500029247,558755.939944491,49CA366D-D3E2-409F-817C-F0F5E7C773F2,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:34+00,PROSM,2024/03/05 07:28:33+00,49a9aedc-853d-439d-b48c-41ed78f07d56
-8919027.23659999,2993496.3055,518,3122020110040,14172,Heritage Park,19200 Collins Ave,Sunny Isles Beach,33160,305-792-1706,305-792-1706,Community Park,4,Local,Fully Developed,Sunny Isles Beach,25.9549,-80.12098,944997.45285508,590267.10822124,7183E30A-5361-4D90-B73A-F80FC475487F,2021/10/21 15:23:25+00,SunnyIslesBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:16+00,PROSM,2024/03/05 07:28:03+00,8228954e-d39a-41fc-8e9a-7569a094e507
-8920918.83169999,2993148.9377,519,2822030520060,ITD59,Founders Park SplashPad,3105 NE 190th St,Aventura,33180,305-466-0183, ,Community/Neighborhood,1.6,Local,Fully Developed,Aventura,25.95209,-80.13797,939420.453838494,589210.142487407,4D774958-16C1-426C-A8E9-6C7BBBD6FE70,2021/10/21 15:23:25+00,AventuraPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:29+00,PROSM,2024/03/05 07:28:24+00,96c0f3c0-d20b-4a73-b3e9-f8e1483fffdb
-8919305.77419999,2990439.8616,520,,,Gateway Park,151 Sunny Isles Blvd,Sunny Isles Beach,33160,305-792-1706,305-792-1706,Community Park,,Local,Undeveloped,Sunny Isles Beach,25.93021,-80.12348,944235.313303247,581287.37224374,D875A8E0-0EB4-44B0-9CF9-7816EE3DC5C3,2021/10/21 15:23:25+00,SunnyIslesBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:23+00,PROSM,2024/03/05 07:28:14+00,0364b61f-1344-42b0-be62-d0cc17f3b61b
-8939720.89249999,2987775.8547,521,3220240140860,202416,ML Tax Dist.- (p-45),6550 Miami Lakes Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90868,-80.30689,884002.435737744,573103.068074323,F11DF259-3003-48CF-A6D0-EE539F9597AF,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:41+00,PROSM,2024/03/05 07:28:44+00,0be21656-f4cf-4a41-b169-246d9608d9b9
-8920555.84759999,2992883.5095,522,2822030470010,220352,Arthur I. Snyder Memorial Park / C.R.C.,"3385 NE 188TH ST, AVENTURA, FL, 33180",Aventura,33180,305-466-3883,Jennifer Blake,Community/Neighborhood,1,Local,Outdoor Plaza,Aventura,25.94995,-80.13472,940549.96436675,588422.916724727,B5427A1D-5BDC-43DF-AEE2-7FEF54FFBA4E,2021/10/21 15:23:25+00,AventuraPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:13+00,PROSM,2024/03/05 07:27:57+00,05cf12cd-e72c-4165-9d66-79db716fad34
-8937475.61899999,2969789.721,523,0341070188210,,J. Fritz and Frances Gordon Park,"800 COUNTRY CLUB PRADO, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Neighborhood Park,1.57,Local,Open Space,Coral Gables,25.76327,-80.28671,890919.867509085,520283.042407127,9424CCC5-957D-4555-867F-F42EA0DFE847,2023/08/25 16:51:34+00,CoralGablesPark,2024/05/13 12:31:01+00,CoralGablesPark,PROSM,2024/01/31 10:03:46+00,PROSM,2024/05/14 15:56:46+00,66b14939-b266-4537-83f9-a429b93df63e
-8922672.74959999,2990498.2279,524,0722090010681,221651,Arthur I. Snyder Tennis Complex,16851 W Dixie Hwy,North Miami Beach,33160,305-919-0839, ,Single Purpose Park,17,Local,Fully Developed,North Miami Beach,25.93068,-80.15373,934293.324657079,581393.404840074,C8CD3028-4622-4186-9D0F-82572DA2C78A,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:03+00,PROSM,2024/03/05 07:27:42+00,d4814ee5-3e36-4136-9eda-973015577261
-8919977.09169999,2983746.983,525,1422350012950,223450,Hawthorne Tot Lot,1125 90 ST,Surfside,33154,305-861-4863, ,Mini Park,0,Local,Open Space,Surfside,25.87612,-80.12951,942383.746140245,561616.321362823,B98B3574-311D-4E7B-AE6A-27F4254C7038,2021/10/21 15:23:25+00,SurfsidePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:01+00,PROSM,2024/03/05 07:27:39+00,16087edd-67f6-4c2c-a8e2-8aaf0138b46c
-8939600.45549999,2985545.3721,526,0420250010470,202552,McDonald Park,7505 W 12Th Ave,Hialeah,33014,305-818-9164 ,Kenneth Soler,Neighborhood Park,19,Local,Fully Developed,Hialeah,25.89066,-80.30579,884392.750245828,566553.718312159,00ADF80D-B91F-452E-8EA2-A3DD21FCAF1E,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:49+00,505f4d8c-d485-4ee7-a451-e4e436702dc4
-8938296.65749999,2970361.4009,527,0140010070080,400150,West End Park, 6030 SW 2nd St,Miami,33144,305-264-0341, ,Community/Neighborhood,6,Local,Fully Developed,Miami,25.76789,-80.29408,888482.912012994,521950.666770406,2727EECC-2A11-426F-A4C0-DB3899B7023E,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:06+00,PROSM,2024/03/05 07:27:46+00,623c11eb-8bb9-492a-82ff-2e3e4114bdf3
-8938545.18669999,2964181.4974,528,0940250180010,402552,Brewer Park,6300 SW 56th St,South Miami,33143,305-668-3876, ,Community/Neighborhood,1,Local,Fully Developed,South Miami,25.71788,-80.29632,887845.107514329,503771.833049409,A67D47D5-FEC1-4697-A4CF-1E8E1EB1EB20,2021/10/21 15:23:25+00,SouthMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:11+00,PROSM,2024/03/05 07:27:54+00,49b5d469-11e3-408c-8ad0-fd7b21c3d8a2
-8926645.53479999,2991771.5169,529,0722070310120,220750,Milton Littman Park,600 NE Miami Gardens Dr,North Miami Beach,33162,305-948-2957, ,Mini Park,0,Local,Fully Developed,North Miami Beach,25.94096,-80.18942,922540.782873496,585057.997248404,65C5E3D4-D729-4B1C-8CC5-42E8E530D39B,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:18+00,PROSM,2024/03/05 07:28:06+00,c10d2400-c470-44e1-a252-7d9eaa5105ef
-8919108.52249999,2984443.2795,530,1422350060490,501551,Surfside Community Center,9301 Collins Ave,Surfside,33154,305-861-4863, ,Community/Neighborhood,1,Local,Fully Developed,Surfside,25.88175,-80.12171,944935.65573458,563678.937644407,A2872395-DBF2-4915-98B4-AAC637406E9A,2021/10/21 15:23:25+00,SurfsidePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:03+00,PROSM,2024/03/05 07:27:42+00,560a7219-0872-4216-b2a7-5bb02b9e0f15
-8941997.06709999,2956315.0697,531,2050150000060,501552,Evelyn Greer Park,8200 SW 124th St,Pinecrest,33156,305-234-2110, ,Community/Neighborhood,10,Local,Fully Developed,Pinecrest,25.6542,-80.32732,877753.39541433,480572.915208489,4C1E86C4-DA6F-4142-ACBD-202184D7D51A,2021/10/21 15:23:25+00,PinecrestPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:44+00,PROSM,2024/03/05 07:28:47+00,606337f0-7c2d-4fb1-be00-13d50eaa82a6
-8926248.57199999,2975935.1917,532,0132190000250,321952,Albert Pallot Park,NE 38th St & NE 6th Ave,Miami,33137,305-960-2946, ,Community/Neighborhood,3,Local,Fully Developed,Miami,25.81297,-80.18585,924001.223522164,538542.233980909,E8B60B65-F1CE-4460-86B4-AB2CD4A759AF,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:28+00,PROSM,2024/03/05 07:28:22+00,024fb996-1b86-4b05-ba33-d48157eb72c2
-8926758.98919998,2985195.5445,533,0622300090010,223051,Griffing Park,12220 Griffing Blvd,North Miami,33161,305-893-3771, ,Community/Neighborhood,2,Local,Fully Developed,North Miami,25.88783,-80.19044,922325.107779913,565743.454840824,8C662553-9D3D-4B41-96CB-1D3DCF722AC7,2021/10/21 15:23:25+00,NorthMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:40+00,PROSM,2024/03/05 07:28:42+00,fb12c3ec-ab31-4789-b316-a46aa8e93195
-8919541.93229998,2981622.9585,534,0232020030631,ITD28,Parkview Island Park,7398 Dickens Ave,Miami Beach,33141,305-673-7730,305-673-7730,Community/Neighborhood,0.78,Local,Fully Developed,Miami Beach,25.85895,-80.12561,943710.681478497,555384.476543076,6ED2D3C6-B838-4C33-98A6-318939056A83,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:39+00,PROSM,2024/03/05 07:28:41+00,fdbc644b-c351-412a-bcdb-7c30ddfd0072
-8960107.65339999,2933277.6063,535,1078130060020,791351,Robey George Park,201 SW 11th Ave,Homestead,33030,305-242-7146, ,Community/Neighborhood,7,Local,Fully Developed,Homestead,25.4675,-80.49001,824421.103785161,412480.769240826,50FF7B57-D2C1-42FA-AB44-D0DD821DF009,2021/10/21 15:23:25+00,HomesteadPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:27+00,PROSM,2024/03/05 07:28:21+00,8c37cdde-e893-43e4-a0c9-0df479318c4d
-8943340.99299999,2987495.7427,536,3220220120330,202215,ML Tax Dist.- (p-78),8620 Ardoch Rd,Miami Lakes,33016,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90642,-80.3394,873316.700875662,572225.217795908,42148FD0-FEB5-4786-9941-A543820D2946,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:25+00,PROSM,2024/03/05 07:28:17+00,c3691790-bf50-4ba9-803f-37f097b8d3e8
-8923654.83279999,2971937.4972,537,0242050010370,420550,Palm Island Park,159 Palm Ave,Miami Beach,33139,305-673-7730,305-673-7779,Community/Neighborhood,2,Local,Fully Developed,Miami Beach,25.78063,-80.16255,931741.428186078,526838.272480741,CA47E590-EC4C-4B84-9478-CC0C967FA03F,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:01+00,PROSM,2024/03/05 07:27:38+00,d724ef42-32ae-45a6-896c-d1f77d500729
-8919766.06879999,2978760.8407,538,0232140000010,ITD17,La Gorce Golf Course,5685 Alton Rd,Miami Beach,33140,305-866-9469, ,Special Activity Park,136.8,Area-Wide,Fully Developed,Miami Beach,25.83582,-80.12762,943104.359856494,546969.759448654,6612EFEA-ADC5-494C-8FBE-43DC5B0A761B,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:11+00,PROSM,2024/03/05 07:27:54+00,bac424d6-610b-44e8-8023-5a19dd2411b2
-8924878.55169998,2989479.2524,539,0722170060980,221757,Hosea Sauls Park,NE 13th Ave & NE 159th St,North Miami Beach,33162,305-948-2957, ,Mini Park,0,Local,Fully Developed,North Miami Beach,25.92245,-80.17356,927799.692303162,578359.576590158,D03C55F5-971E-4C66-835E-0B06021DBFD8,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:23+00,PROSM,2024/03/05 07:28:14+00,62f25a0e-f2aa-438a-b7ea-115b4136bea8
-8934369.95069999,2969425.9916,540,,,Ponce De Leon Park,"1201 E PONCE DE LEON BLVD, CORAL GABLES, FL, 33134",Coral Gables,33134,305-446-6800,305-460-5620,Neighborhood Park,,Local,Development,Coral Gables,25.76032,-80.25881,900257.911997077,519259.747692847,981FF2C3-D0D9-4245-96DD-7662C8B4B740,2021/10/21 15:23:25+00,CoralGablesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:09+00,PROSM,2024/03/05 07:27:52+00,21aa0615-64e9-48e7-ab8b-11023105eb65
-8939841.53259999,2987729.1579,541,3220240140850,202328,ML Tax Dist.- (p-44),6640 Ludlam Drive,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90831,-80.30796,883646.917747997,572964.041777574,AE1417D6-0680-4C62-B12D-2C2D7BB1D61E,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:33+00,PROSM,2024/03/05 07:28:31+00,508428ff-670c-47ae-8128-cf2a6608764a
-8924308.91599999,2990543.1457,542, ,ITD32,Schenkenberger Park,NE 169th Street & North Glades Drive,North Miami Beach,33162,305-948-2957, ,Greenway,0.2,Local,Undeveloped,North Miami Beach,25.93104,-80.16843,929461.797574747,581494.371501654,68E9C1BB-F493-4645-B08C-23C5E2A969BF,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:31+00,PROSM,2024/03/05 07:28:27+00,707400d2-39af-42fd-a03d-9d0c8dda004a
-8937280.25329999,2968481.5309,543,0341070161910,422,Alhambra Water Tower,"2000 ALHAMBRA CIR, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Neighborhood Park,0.57999999999,Local,Open Space,Coral Gables,25.75268,-80.28495,891518.184784218,516440.247577586,D4B0E879-44CF-45AD-8203-8A8495926E06,2023/08/25 11:45:45+00,CoralGablesPark,2024/05/08 13:42:48+00,CoralGablesPark,PROSM,2024/01/31 10:03:45+00,PROSM,2024/05/14 15:56:42+00,675a619b-2a21-43fd-b1e6-39e616fab190
-8939235.68809999,2969349.3815,544,1540120440501, ,Garden Club Park,6585  SW 12th St,West Miami,33144,305-261-5566,,Community/Neighborhood,0.16765200988,Local,Fully Developed,West Miami,25.7597,-80.30252,885722.479541745,518960.08580932,33D4171B-46B1-4CFB-91C8-A3C3B769D204,2021/10/21 15:23:25+00,WestMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:01+00,PROSM,2024/03/05 07:27:39+00,a817ec7b-b326-43ce-ac06-e7547ab93eb7
-8923400.07539999,2980659.4087,545,2332090010220,ITD45,Dr. Paul Vogel Community Park,7920 West Dr,North Bay Village,33141,305-756-7171, ,Community/Neighborhood,0,Local,Fully Developed,North Bay Village,25.85117,-80.16026,932330.904041246,552478.919033988,7B4F8275-DC5D-438D-B5C6-45E1C697BC6E,2021/10/21 15:23:25+00,NorthBayVillagePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:38+00,PROSM,2024/03/05 07:28:39+00,e7290f2b-ca5d-494e-904a-10229a799f45
-8942304.41459999,2955840.5765,546,2050150000480,501550,Suniland Park,12855 S Dixie Hwy,Pinecrest,33156,305-234-2120, ,Community/Neighborhood,8,Local,Fully Developed,Pinecrest,25.65036,-80.33008,876850.952337328,479171.793010741,6F1E4EFF-7BD1-4937-8280-63CA484EAB1B,2021/10/21 15:23:25+00,PinecrestPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:10+00,PROSM,2024/03/05 07:27:52+00,b433a043-ccd4-4006-8fad-02e8e17f287a
-8923558.57529999,2985108.3867,547,0622280112110,222850,Alfred S. Besade Family Park,11825 NE 19th Dr,North Miami,33181,305-895-9840, ,Community/Neighborhood,1,Local,Fully Developed,North Miami,25.88713,-80.16169,931779.179750994,565546.781349659,07239EA6-E555-42EE-8112-04644A39F966,2021/10/21 15:23:25+00,NorthMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:11+00,PROSM,2024/03/05 07:27:54+00,d8257012-674c-4399-911b-0422d5a0dfe8
-8929981.45359999,2970065.0956,548,0141110050140,411150,Maximo Gomez Park,1444 SW 8th St,Miami,33135,305-960-2946, ,Mini Park,0,Local,Fully Developed,Miami,25.76549,-80.21939,913071.537704412,521218.04946924,73275DB6-51E3-496E-AD76-CCB8A7D68F9C,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:04+00,PROSM,2024/03/05 07:27:44+00,1e427f00-76c8-4f26-a1d7-79a2f1a1ecd8
-8943035.14589999,2987758.6306,549,3220220101200,202213,ML Tax Dist.- (p-76),Rednock Ln / Breckness Pl,Miami Lakes,33016,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90854,-80.33666,874215.95367033,573001.860927656,AFF9B904-069A-4F41-B029-0F1E0916E0DA,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:20+00,PROSM,2024/03/05 07:28:09+00,699d4bc9-cf96-4f4b-9931-8246255c3854
-8938514.14519999,2961705.2524,550,0940360120040, ,South Miami Dog Park,"6304 SW 78TH ST, SOUTH MIAMI, FL, 33143",South Miami,33143,305-668-3876,,Open Green Space,0.51169765146,Lcoal,Undeveloped,Coral Gables,25.69784,-80.29605,887967.811904632,496471.905197639,5F2B968E-D051-4E48-B9C2-3F28D188377D,2021/10/21 15:23:25+00,SoutnMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:25+00,PROSM,2024/03/05 07:28:18+00,427f2402-c11d-4c96-add2-fc97ac0df2ff
-8928051.78419999,2973950.7357,551,0131250630010,312554,Rainbow Village Mini Park,2001 NW 4th Ct,Miami,33127,305-960-2946, ,Mini Park,2,Local,Fully Developed,Miami,25.79692,-80.20205,918707.45425408,532676.286723323,D99BD536-A610-4EFF-8A07-AB44DAF5E53E,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:36+00,PROSM,2024/03/05 07:28:35+00,6f25fc75-08d1-410d-bf45-f92681f4db6a
-8923559.00219999,2989097.1965,552,0722160000220,221650,Aqua Bowl/Taylor Park ,15458 W Dixie Hwy,North Miami Beach,33162,305-948-2957, ,Community/Neighborhood,21.96437495389,Local,Fully Developed,North Miami Beach,25.91936,-80.16169,931703.031281244,577262.347157322,C93FA483-2D36-40A6-98E8-7954AC495BEB,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:05+00,PROSM,2024/03/05 07:27:44+00,35589713-2e77-4b91-a467-2437cf57b3a2
-8948283.00809999,2976600.2903,553,3530190010250,ITD56,Trails & Tails Park,11645 NW 50th St,Doral,33178,305-593-6600,305-593-6600,Community/Neighborhood,8.56,Local,Fully Developed,Doral,25.81835,-80.3838,858873.282255996,540143.115949742,FD68EF83-2B11-4CA4-B66C-A72D4ED9B3ED,2021/10/21 15:23:25+00,DoralPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:40+00,PROSM,2024/03/05 07:28:43+00,bb68d36c-dc77-4b84-b17f-bec4bf15bf2e
-8941163.66949999,2987096.0504,554,3220230081310,202315,ML Tax Dist..- (p-30),14295 Sabal Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90319,-80.31984,879752.375996411,571084.18825382,BC4E0EC5-3DF4-4F51-B107-A23410E224E3,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:09+00,PROSM,2024/03/05 07:27:51+00,e22ca9fd-6781-42b0-b871-79b5c1199813
-8946535.49809999,2985512.294,555, ,202953,Vietnam Veteran Memorial Park,NW 104th Ave & NW 129th St,Hialeah Gardens,33018,305-558-2331, ,Mini Park,0,Local,Undeveloped,Hialeah Gardens,25.89039,-80.36809,863911.492980078,566353.05434341,58A7E73F-08F6-4AF2-8DE0-A5401ECD594E,2021/10/21 15:23:25+00,HialeahGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:00+00,PROSM,2024/03/05 07:27:38+00,bf66c66b-6451-4cc6-acd4-1bc5f152e4d7
-8938743.43569999,2962823.2755,556,0940250000430,ITD42,All-America Park,6820 SW 64th Ave,South Miami,33143,305-668-3876, ,Mini Park/Tot Lot,1.3,Local,Undeveloped,South Miami,25.70689,-80.29811,887279.98955008,499773.216046654,87524F62-C766-4AD7-B402-2C36DB2D9E3C,2021/10/21 15:23:25+00,SouthMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:12+00,PROSM,2024/03/05 07:27:56+00,c94e6451-06f7-425b-98a3-eeb1c3aae766
